signal_ts,entry_ts,exit_ts,side,entry_price,atr,rejection_ts,rejection_minute,rejection_close,action_minute,action_close,anchor_high,anchor_low,early_R,original_R,delta_R,saved_R,given_up_R,original_exit_ts,original_exit_reason,mfe_15m,mae_15m,ret_15m,mfe_30m,mae_30m,ret_30m,mfe_60m,mae_60m,ret_60m,mfe_120m,mae_120m,ret_120m,period
1649094600,1649094900,1649095800,1,45382.6,187.42142857142866,1649095620,12,45218.9,15,45164.4,45394.9,45253.1,-0.7842188650482,-1.0080714000787754,0.22385253503057534,0.22385253503057534,0.0,1649096100,INITIAL_STOP,0.18887914935783381,1.4822211212317302,-1.1642211974541552,0.18887914935783381,1.5398452684934554,-0.5661038911543804,0.6690803765387475,1.5398452684934554,0.5890468386752619,2.952703990243537,1.5398452684934554,2.7558214870993547,historical
1649134500,1649135100,1649135760,1,46800.1,116.97142857142899,1649135580,8,46738.7,11,46736.7,46815.0,46744.9,-0.3746784196385023,-1.0133366186288877,0.6386581989903855,0.6386581989903855,0.0,1649141700,INITIAL_STOP,0.16927210552029784,0.9258671226184254,-0.7702735710796136,0.16927210552029784,0.9258671226184254,-0.26502198339032634,0.16927210552029784,1.141304347826083,-0.7300928187591695,0.16927210552029784,2.275769418661423,-1.2310698583292579,historical
1649142000,1649142300,1649142960,1,46656.1,99.27857142857154,1649142780,8,46589.1,11,46604.4,46660.3,46607.0,-0.36283630477010737,-1.0156650454469094,0.6528287406768021,0.6528287406768021,0.0,1649153100,INITIAL_STOP,0.10274120440323833,1.0062594431254182,-0.46032088639467483,0.49356068781926704,1.0062594431254182,0.4039139506439161,0.8390531692927833,1.0062594431254182,0.10576300453270007,0.8390531692927833,1.0062594431254182,-0.26390387797680326,historical
1649163000,1649163300,1649163660,1,46939.0,148.5071428571412,1649163480,3,46844.7,6,46817.2,46939.0,46850.5,-0.557310791528405,-1.0105357446330805,0.4532249531046755,0.4532249531046755,0.0,1649164200,INITIAL_STOP,0.14140733971430106,1.5588475782790805,-1.441681496801507,0.14140733971430106,4.673175893415473,-3.238901447741848,0.14140733971430106,4.673175893415473,-3.9351642537637015,0.14140733971430106,8.236640854215839,-7.198980328026621,historical
1649244000,1649244300,1649244660,1,44855.1,179.27857142857206,1649244480,3,44714.7,6,44675.6,44891.0,44752.6,-0.675829998539116,-1.008339925893456,0.33250992735434004,0.33250992735434004,0.0,1649252700,INITIAL_STOP,0.6074345591457887,1.2555878720267615,-0.14000557791146195,1.0676122554683496,1.2555878720267615,0.1651061795290562,1.0676122554683496,1.2555878720267615,0.11825172317624609,1.0676122554683496,1.2555878720267615,0.3541973783816076,historical
1649585400,1649586000,1649586600,1,42527.4,85.15000000000042,1649586420,7,42488.7,10,42467.6,42539.9,42502.3,-0.4848414171070864,2.175757525934626,-2.6605989430417125,0.0,2.6605989430417125,1649592900,PROFIT_STOP,0.008220786846706825,1.053435114503863,-0.8361714621257078,0.008220786846706825,1.101585437463329,-0.1914268937170033,0.5167351732237203,1.101585437463329,0.4662360540222771,3.788608338226623,1.101585437463329,2.233705226071593,historical
1649741400,1649741700,1649742600,-1,39970.3,162.9071428571437,1649742420,12,40038.5,15,40048.4,40035.0,39955.6,-0.3277880212215471,-1.008178544598876,0.6803905233773289,0.6803905233773289,0.0,1649751300,INITIAL_STOP,0.1952032270794223,0.6150743192879169,-0.4794142149340001,0.1952032270794223,0.9011268470206201,-0.32840794492918673,0.7384574911211611,1.1871793747533232,0.42294032533871856,1.0453808041390926,1.2528609637391874,-0.8078221598631868,historical
1649869200,1649871000,1649871420,1,41100.1,308.8785714285722,1649871240,4,41015.6,7,40918.5,41100.1,41016.1,-0.39639094882408304,0.08168257367281319,-0.4780735224968962,0.0,0.4780735224968962,1649892600,TIME_EXIT,0.029785167541581482,0.7789468815762023,-0.7067502254700024,0.029785167541581482,0.7886594362093221,-0.2586777050620951,0.4124598200864917,0.7886594362093221,0.201697384547797,1.5536849894780669,0.7886594362093221,0.6876488680248857,historical
1650412800,1650413100,1650413640,-1,41423.5,90.18571428571366,1650413460,6,41496.9,9,41517.5,41473.0,41402.5,-0.7101728971962665,0.009083663340219053,-0.7192565605364856,0.0,0.7192565605364856,1650434700,TIME_EXIT,0.08759702201807472,1.1664818628227225,-0.49120861713927216,1.9770315222557089,1.1664818628227225,0.8693172817994836,1.9770315222557089,1.1664818628227225,1.5944875653414026,2.3495960715983215,1.1664818628227225,1.1842230318391027,historical
1650851100,1650851400,1650852060,-1,38967.9,199.19285714285692,1650851880,8,39074.7,11,39091.0,39068.1,38961.0,-0.4185169983624345,-1.00652096675871,0.5880039683962756,0.5880039683962756,0.0,1650857100,INITIAL_STOP,0.024097249614530362,0.8238247211962499,-0.66367841646644,0.024097249614530362,0.8238247211962499,-0.43174238892674055,0.1837415283106753,0.8238247211962499,-0.06877756660808243,0.1837415283106753,1.560296912539873,-1.223939470003924,historical
1651488900,1651489500,1651490040,1,38735.2,125.19999999999969,1651489860,6,38691.4,9,38642.0,38755.0,38702.1,-0.506585516506908,-1.0103128860490063,0.5037273695420983,0.5037273695420983,0.0,1651491600,INITIAL_STOP,0.07827476038341002,1.0798722044728228,-0.7116613418530253,0.07827476038341002,1.0798722044728228,-0.717252396166101,0.07827476038341002,2.198083067092634,-1.7747603833865626,0.07827476038341002,2.5894568690095676,-1.5742811501597367,historical
1651606200,1651606800,1651607640,-1,37554.9,175.13571428571387,1651607460,11,37673.5,14,37701.7,37650.0,37503.0,-0.5659525075791411,-1.0071477711162893,0.4411952635371482,0.4411952635371482,0.0,1651611600,INITIAL_STOP,0.3129001998450355,1.0568946531261412,-1.0140707206656003,0.3129001998450355,1.2830050165177889,-0.45564664138013034,0.3129001998450355,1.2830050165177889,-0.1587340429870467,0.3129001998450355,2.7698519515477775,-0.9952281903829457,historical
1651645200,1651645500,1651645800,1,38284.7,85.55714285714359,1651645620,2,38249.1,5,38246.3,38289.7,38250.8,-0.31413106806919006,3.433239110591637,-3.747370178660827,0.0,3.747370178660827,1651651200,PROFIT_STOP,0.5224578393722289,0.5995992653196968,0.4090833194189312,1.10218734346304,0.5995992653196968,0.7071297378527239,1.9320420771414435,0.5995992653196968,1.1477709133411667,6.899482384371322,0.5995992653196968,5.4945733845383415,historical
1651729500,1651730100,1651730700,-1,39586.4,66.14999999999989,1651730520,7,39617.7,10,39627.9,39615.0,39581.6,-0.4381891660367858,-1.0199477954144491,0.5817586293776633,0.5817586293776633,0.0,1651731600,INITIAL_STOP,0.22373393801969665,1.1080876795161867,-0.7437641723355581,0.22373393801969665,1.6190476190475998,-1.1972789115645839,0.882842025699192,1.6190476190475998,0.41421012849586547,1.0672713529856184,1.6190476190475998,-0.19803476946331922,historical
1651848600,1651850700,1651851480,1,36372.4,357.00714285714224,1651851300,10,36117.3,13,36076.3,36399.8,36153.9,-0.5563261612746159,-1.0033960478315143,0.4470698865568984,0.4470698865568984,0.0,1651859700,INITIAL_STOP,0.15125747784158006,1.120425761789482,-0.9882155218983312,0.15125747784158006,1.2450731277885618,-1.0162261659430682,0.15125747784158006,1.3022148416398294,-0.8649686881014882,0.15125747784158006,1.3022148416398294,-0.9027830575618833,historical
1652011200,1652012100,1652012520,1,34828.9,113.76428571428498,1652012340,4,34753.0,7,34713.1,34842.7,34783.8,-0.6888010841129534,-1.0102049894309288,0.32140390531797547,0.32140390531797547,0.0,1652013000,INITIAL_STOP,0.08086896465119614,1.6666038802034262,-1.3185157280090498,0.08086896465119614,1.9417341621146733,-1.4327870911031675,0.08086896465119614,2.346078985370782,-1.838889935329993,0.08086896465119614,5.0314560180825465,-3.4000125572926954,historical
1652057700,1652058300,1652059260,-1,34127.9,163.8642857142851,1652059080,13,34207.5,16,34219.4,34190.3,34116.5,-0.379201583772868,2.621118076805738,-3.0003196605786058,0.0,3.0003196605786058,1652063700,PROFIT_STOP,0.1501242317248511,0.6755590427618522,-0.47661392267119296,0.1501242317248511,0.7042413146767911,-0.5510657774290325,1.470119000915406,0.7042413146767911,1.076500588466078,5.326969181814248,0.7042413146767911,4.124144544701659,historical
1652451900,1652452500,1652453340,1,30900.1,247.98571428571398,1652453160,11,30712.2,14,30783.3,30973.9,30794.3,-0.3181500604873537,-1.0041534785029882,0.6860034180156345,0.6860034180156345,0.0,1652455200,INITIAL_STOP,0.48349559306412304,0.8802926435854581,-0.4770436085027916,0.48349559306412304,1.2605564836684098,-1.0875626476179399,0.48349559306412304,2.121493173569903,-1.9771300190103112,0.48349559306412304,4.2143556656489425,-4.073218503370009,historical
1652667300,1652668500,1652669040,1,30524.9,168.70714285714297,1652668860,6,30481.8,9,30441.6,30546.9,30496.3,-0.33520116008299533,-1.0060311415950467,0.6708299815120513,0.6708299815120513,0.0,1652671200,INITIAL_STOP,0.10610102036494741,0.824505694567945,-0.7877556204750494,0.10610102036494741,0.8292476396121847,-0.20331089377198036,0.10610102036494741,1.9198949997883135,-1.402430246835187,0.10610102036494741,2.4889284050975977,-1.9649434777086232,historical
1652848200,1652850300,1652850600,-1,29781.1,152.86428571428561,1652850420,2,29849.9,5,29976.7,29839.3,29779.7,-0.8595382676822056,-1.0064940174135222,0.14695574973131653,0.14695574973131653,0.0,1652851200,INITIAL_STOP,0.0,1.5693659174805021,-1.2684453997476857,0.0,1.5831035932900341,-1.50787346385683,0.0,1.9428998644923148,-1.7858978552404106,0.9662165319377415,1.9599084154946187,-0.11513480678474404,historical
1652962500,1652963400,1652963880,1,29538.8,156.12857142857163,1652963700,5,29440.9,8,29403.1,29650.0,29467.1,-0.5857434836978094,2.556264019275936,-3.1420075029737453,0.0,3.1420075029737453,1652974200,PROFIT_STOP,0.258120596577907,0.9569036508372069,-0.5706835026077308,0.258120596577907,0.9569036508372069,-0.3625217311739311,1.2707475523835743,0.9569036508372069,0.48037331869338395,2.2494281270015573,1.2412846555036994,1.2246317137890048,historical
1653214500,1653216600,1653217080,1,30247.0,118.81428571428556,1653216900,5,30192.2,8,30181.0,30330.0,30203.4,-0.3788116307963614,-1.008485792152623,0.6296741613562615,0.6296741613562615,0.0,1653219000,INITIAL_STOP,0.20199591198749575,0.7322351809546721,-0.34339305037873663,0.20199591198749575,0.7322351809546721,-0.33245160514608674,0.20199591198749575,3.7621738607671085,-3.096429000841666,0.20199591198749575,3.7621738607671085,-0.9687387279066861,historical
1653547200,1653547800,1653548340,-1,29579.1,102.97142857142899,1653548160,6,29646.1,9,29676.5,29620.1,29579.0,-0.640170814835375,-1.009575180355161,0.36940436551978595,0.36940436551978595,0.0,1653552000,INITIAL_STOP,0.09128745837955668,1.0381520532741497,-0.5137347391787024,0.09808546059931955,1.0381520532741497,-0.003884572697017446,0.18548834628189412,1.4945893451720391,-1.013873473917879,7.177719200887859,1.523723640399564,4.997502774694749,historical
1653793200,1653793500,1653794100,-1,28879.1,64.15714285714317,1653793920,7,28922.8,10,28940.8,28908.4,28873.3,-0.6561384769539123,-1.0150043568618692,0.35886587990795693,0.35886587990795693,0.0,1653796800,INITIAL_STOP,0.1979514584724542,1.0895123580494495,-0.4987753284346446,0.1979514584724542,1.0895123580494495,-0.657759964373199,0.1979514584724542,1.7971498552661243,-1.1050990870630322,0.1979514584724542,1.7971498552661243,-0.9476731240258701,historical
1653819900,1653822300,1653822900,1,29171.2,72.5857142857146,1653822720,7,29136.9,10,29120.7,29206.5,29144.0,-0.4772156662074374,2.67314843534736,-3.150364101554797,0.0,3.150364101554797,1653826800,PROFIT_STOP,0.3967722889194923,1.0663255264711824,-0.3320212556583636,0.6723086006691467,1.0663255264711824,-0.07439480417242673,0.794922259397763,1.0663255264711824,0.2810470379846174,4.529816965164308,1.0663255264711824,3.097028144066105,historical
1654155300,1654157100,1654157580,-1,29918.5,89.93571428571444,1654157400,5,29961.5,8,29970.5,29957.3,29918.5,-0.396549360654435,-1.0110888465305858,0.6145394858761508,0.6145394858761508,0.0,1654166700,INITIAL_STOP,0.20570248590262852,0.8194742276229119,-0.727186085299038,0.20570248590262852,0.9640219204193536,-0.48701453419107993,0.20570248590262852,0.9640219204193536,0.027797633230084932,0.738305138591072,0.9640219204193536,-0.2968787228973152,historical
1654214400,1654215000,1654215780,-1,30381.4,131.10714285714363,1654215600,10,30454.3,13,30456.1,30419.6,30376.0,-0.3875663234359223,-1.0077243185326346,0.6201579950967122,0.6201579950967122,0.0,1654220400,INITIAL_STOP,0.388994824298554,0.9381639880141596,-0.5690002724053247,0.388994824298554,0.9381639880141596,-0.08695178425495424,0.388994824298554,0.9381639880141596,-0.5628983928084902,0.388994824298554,2.378207572868409,-1.555979297194216,historical
1654422600,1654423500,1654424160,-1,29602.2,68.89285714285714,1654423980,8,29643.1,11,29656.9,29626.3,29602.1,-0.543647167789881,-1.014322820114054,0.47067565232417297,0.47067565232417297,0.0,1654430400,INITIAL_STOP,0.3135303265941219,1.390565059616371,-1.1829963711767757,0.3135303265941219,1.3992742353550747,-1.0044582685329293,0.3135303265941219,1.3992742353550747,-0.46158631415240003,0.41513737687924374,1.9000518403317466,-1.5023328149300157,historical
1654821000,1654821300,1654821780,-1,29718.0,123.0642857142866,1654821600,5,29827.4,8,29806.4,29791.7,29670.3,-0.4869319558109433,-1.0080494515061764,0.5211174956952331,0.5211174956952331,0.0,1654824000,INITIAL_STOP,0.18120610598408937,1.2757559928028233,-1.17012014626501,0.18120610598408937,1.2757559928028233,-0.6321899123570619,0.18120610598408937,2.6961518370189546,-1.8413140634975662,0.18120610598408937,2.6961518370189546,-2.0257705032212923,historical
1655165100,1655165400,1655166480,1,22745.7,295.06428571428506,1655166300,15,22340.1,18,22270.2,22759.2,22368.0,-1.0769117286789827,-1.0025695756372734,-0.07434215304170921,0.0,0.07434215304170921,1655166600,INITIAL_STOP,0.13488586022416205,1.4359582657532313,-1.3746157011789302,0.13488586022416205,1.7118303517393416,-1.6918347091432921,0.13488586022416205,4.4386937471253365,-4.080805635575799,0.13488586022416205,6.516207121934705,-4.705415284804779,historical
1655358900,1655360100,1655360760,1,21968.6,149.09285714285684,1655360580,8,21900.2,11,21897.3,21985.2,21909.7,-0.3237285871700256,-1.0049116146856396,0.681183027515614,0.681183027515614,0.0,1655361900,INITIAL_STOP,0.1971925453935808,0.7954774110094298,-0.744502467302258,0.1971925453935808,1.6674172375796419,-1.449432280937089,0.1971925453935808,1.7988789345086795,-0.5506635366262549,0.1971925453935808,2.3233842763378427,-2.165764384611689,historical
1655518800,1655520300,1655521260,-1,20375.1,118.37142857142862,1655521080,13,20449.1,16,20459.0,20447.5,20374.1,-0.47826155362459566,6.279080147236286,-6.757341700860882,0.0,6.757341700860882,1655535600,PROFIT_STOP,0.12334057446293721,0.7932657494569272,-0.7527154236061007,0.12334057446293721,0.9706734250543203,-0.3235578083514606,0.12334057446293721,0.9706734250543203,-0.23992276128410583,0.12334057446293721,0.9706734250543203,-0.7518706251508566,historical
1655686800,1655687100,1655687640,1,20123.3,207.23571428571475,1655687460,6,19958.8,9,19895.9,20155.0,20050.0,-0.7347709210813456,-1.003236781213018,0.2684658601316725,0.2684658601316725,0.0,1655688000,INITIAL_STOP,0.12497845793265762,1.6966187571088713,-1.6092785992486092,0.12497845793265762,1.8573053458794186,-1.3863440526660396,0.12497845793265762,2.380381208423801,-1.2160066177230868,0.12497845793265762,2.380381208423801,-1.2686037293626862,historical
1655880300,1655881800,1655882100,-1,19975.8,146.19999999999996,1655881920,2,20139.5,5,20166.2,20099.7,19953.8,-0.872771500228005,-1.004554445964429,0.13178294573642413,0.13178294573642413,0.0,1655882400,INITIAL_STOP,0.0,1.811901504787972,-1.2879616963064249,0.0,1.811901504787972,-1.4876880984952126,0.0,1.811901504787972,-1.1128590971272283,0.0,2.587551299589599,-1.78796169630644,historical
1656050700,1656052500,1656052740,1,20933.6,121.10714285714312,1656052560,1,20922.8,4,20881.3,20957.1,20925.5,-0.29366107146367376,-1.0057617300697876,0.7121006586061138,0.7121006586061138,0.0,1656054900,INITIAL_STOP,0.052845768209979466,1.293069890887629,-1.1725154821586528,0.052845768209979466,1.3170156296077824,-1.0370982011205991,0.10321439103509267,1.660513122972559,-0.09000294898258279,0.5400176938956168,1.660513122972559,0.4368033028605242,historical
1656145200,1656145500,1656146160,1,21474.6,98.13571428571387,1656145980,8,21392.1,11,21393.5,21480.3,21411.0,-0.5582319043113203,-1.0072941844384564,0.4490622801271361,0.4490622801271361,0.0,1656157800,INITIAL_STOP,0.034645898537026404,1.218720430890157,-0.783608705145916,0.034645898537026404,1.218720430890157,-0.5910182691607857,0.034645898537026404,1.2594803115219353,-0.08967173738990489,0.1365456001164722,1.2594803115219353,-0.8121406215881534,historical
1656161400,1656162300,1656162840,-1,21069.3,91.40000000000016,1656162660,6,21156.2,9,21162.6,21150.0,21060.0,-0.6882090809627943,-1.0076839168490028,0.3194748358862085,0.3194748358862085,0.0,1656164100,INITIAL_STOP,0.07221006564549817,1.2943107221006462,-1.0908096280087587,0.07221006564549817,1.5962800875273655,-1.1805251641137995,0.07221006564549817,1.834792122538298,-1.1214442013129082,0.07221006564549817,1.834792122538298,-0.38949671772431205,historical
1656468900,1656469500,1656470400,-1,20305.5,90.07142857142857,1656470220,12,20342.0,15,20333.8,20328.4,20286.0,-0.2169779804387998,1.492485408406023,-1.709463388844823,0.0,1.709463388844823,1656484200,PROFIT_STOP,0.3275178429817605,0.4107850911974623,-0.31419508326724016,0.3275178429817605,0.7938144329896908,-0.5784298176050592,0.3275178429817605,0.8204599524187315,-0.1443298969072165,0.8404440919904919,0.859318001586059,0.5584456780332988,historical
1657390500,1657391700,1657392780,1,21867.3,93.83571428571433,1657392600,15,21785.1,18,21776.5,21871.2,21802.8,-0.6528670218974343,-1.007767937885374,0.3549009159879398,0.3549009159879398,0.0,1657393800,INITIAL_STOP,0.43373677399711497,0.9111669330897461,-0.8759990865494478,0.43373677399711497,1.4738524777346342,-1.1349623201644206,0.43373677399711497,3.881251427266505,-2.8571211083199954,0.43373677399711497,3.881251427266505,-2.3946106416990247,historical
